age,education,occupation,gender,hours-per-week,income
63,Bachelors,Adm-clerical,Male,40,<=50K
58,HS-grad,Exec-managerial,Male,40,>50K
30,HS-grad,Exec-managerial,Female,40,<=50K
38,HS-grad,Other-service,Female,40,<=50K
25,5th-6th,Adm-clerical,Female,33,<=50K
44,Masters,Prof-specialty,Male,40,>50K
43,Assoc-voc,Adm-clerical,Female,40,>50K
21,Some-college,Transport-moving,Male,30,<=50K
41,Assoc-acdm,Exec-managerial,Male,40,<=50K
38,Bachelors,Sales,Male,50,>50K
75,Bachelors,?,Male,6,<=50K
29,Some-college,Craft-repair,Male,40,<=50K
52,HS-grad,Farming-fishing,Male,70,<=50K
47,HS-grad,Exec-managerial,Female,45,<=50K
28,Assoc-voc,Prof-specialty,Male,50,>50K
24,Some-college,Priv-house-serv,Female,40,<=50K
30,Masters,Prof-specialty,Male,10,<=50K
30,Some-college,Exec-managerial,Male,60,>50K
40,Assoc-acdm,Exec-managerial,Male,40,>50K
27,Some-college,Other-service,Female,30,<=50K
26,HS-grad,Protective-serv,Male,44,<=50K
32,HS-grad,Other-service,Male,37,<=50K
36,Bachelors,Adm-clerical,Female,40,<=50K
26,12th,Transport-moving,Male,40,<=50K
25,Some-college,Transport-moving,Male,40,<=50K
39,Some-college,Tech-support,Female,40,<=50K
27,Assoc-voc,Tech-support,Male,40,<=50K
24,HS-grad,Farming-fishing,Male,50,<=50K
38,Bachelors,Sales,Male,40,>50K
35,HS-grad,Farming-fishing,Male,55,<=50K
29,Assoc-voc,Tech-support,Male,40,<=50K
49,HS-grad,Other-service,Female,40,<=50K
36,9th,Machine-op-inspct,Male,40,<=50K
47,Doctorate,Craft-repair,Male,50,<=50K
21,Some-college,Other-service,Male,40,<=50K
35,Bachelors,Prof-specialty,Female,40,>50K
38,1st-4th,Handlers-cleaners,Male,40,<=50K
66,Some-college,?,Male,40,<=50K
45,Masters,Exec-managerial,Male,50,>50K
19,Some-college,Other-service,Female,15,<=50K
18,HS-grad,Handlers-cleaners,Male,22,<=50K
37,Prof-school,Exec-managerial,Male,40,<=50K
49,Bachelors,Prof-specialty,Female,40,<=50K
33,Assoc-voc,Protective-serv,Male,48,>50K
27,Some-college,Sales,Male,40,>50K
34,Some-college,Adm-clerical,Female,35,<=50K
54,Masters,Prof-specialty,Female,40,<=50K
24,Some-college,Transport-moving,Male,40,<=50K
44,Prof-school,Prof-specialty,Male,60,>50K
48,Bachelors,Craft-repair,Male,50,<=50K
23,HS-grad,Adm-clerical,Female,40,<=50K
29,HS-grad,Other-service,Male,38,<=50K
21,Assoc-acdm,Other-service,Female,9,<=50K
18,12th,Other-service,Female,32,<=50K
18,9th,Sales,Female,32,<=50K
29,HS-grad,Craft-repair,Male,40,<=50K
29,HS-grad,Transport-moving,Male,40,<=50K
41,HS-grad,Machine-op-inspct,Female,40,<=50K
32,HS-grad,Handlers-cleaners,Male,40,<=50K
61,10th,Other-service,Female,24,<=50K
79,HS-grad,Prof-specialty,Male,6,<=50K
34,Assoc-acdm,Machine-op-inspct,Male,40,<=50K
46,Bachelors,Exec-managerial,Male,40,>50K
50,Assoc-voc,Sales,Male,60,>50K
29,HS-grad,Machine-op-inspct,Male,40,<=50K
23,Some-college,Adm-clerical,Female,40,<=50K
64,Some-college,Adm-clerical,Female,40,<=50K
70,Masters,Prof-specialty,Female,50,>50K
28,Assoc-acdm,Adm-clerical,Female,40,<=50K
51,Assoc-voc,Handlers-cleaners,Male,40,<=50K
20,Some-college,?,Female,40,<=50K
34,Bachelors,Prof-specialty,Male,55,<=50K
29,HS-grad,Handlers-cleaners,Male,40,<=50K
49,Bachelors,Other-service,Male,40,<=50K
77,Some-college,Exec-managerial,Male,40,<=50K
32,HS-grad,Other-service,Female,35,<=50K
27,Bachelors,Tech-support,Female,40,>50K
22,Some-college,Sales,Female,40,<=50K
35,HS-grad,Craft-repair,Male,40,>50K
42,Bachelors,Protective-serv,Male,40,>50K
35,HS-grad,Machine-op-inspct,Male,40,<=50K
62,HS-grad,?,Male,40,<=50K
33,HS-grad,Protective-serv,Male,16,<=50K
45,Some-college,Exec-managerial,Female,55,<=50K
19,Some-college,Sales,Female,40,<=50K
38,HS-grad,Craft-repair,Male,40,<=50K
26,HS-grad,Machine-op-inspct,Male,45,<=50K
29,Bachelors,Exec-managerial,Female,45,<=50K
33,Bachelors,Prof-specialty,Male,40,>50K
35,HS-grad,Farming-fishing,Male,80,<=50K
42,Some-college,Craft-repair,Male,40,<=50K
20,Assoc-voc,Other-service,Female,20,<=50K
43,Masters,Prof-specialty,Male,40,>50K
69,11th,Prof-specialty,Male,45,<=50K
39,HS-grad,Transport-moving,Male,40,<=50K
37,HS-grad,Machine-op-inspct,Male,40,<=50K
28,Some-college,Craft-repair,Male,40,<=50K
26,Bachelors,Tech-support,Male,40,<=50K
32,Some-college,Sales,Male,30,<=50K
43,Bachelors,Exec-managerial,Male,40,>50K
49,HS-grad,Exec-managerial,Male,30,<=50K
28,7th-8th,Other-service,Male,60,<=50K
35,HS-grad,Machine-op-inspct,Male,40,<=50K
19,Some-college,?,Female,10,<=50K
35,HS-grad,Craft-repair,Male,40,>50K
57,HS-grad,Adm-clerical,Female,40,<=50K
45,9th,Transport-moving,Male,40,<=50K
23,HS-grad,Sales,Male,48,<=50K
45,HS-grad,Craft-repair,Male,40,<=50K
42,HS-grad,Adm-clerical,Female,40,<=50K
35,Bachelors,Other-service,Male,40,<=50K
45,Bachelors,Prof-specialty,Male,50,>50K
28,Bachelors,Exec-managerial,Male,40,<=50K
64,Assoc-voc,Craft-repair,Male,10,<=50K
44,Prof-school,Prof-specialty,Female,40,<=50K
59,HS-grad,Farming-fishing,Male,40,>50K
41,HS-grad,Machine-op-inspct,Male,40,<=50K
21,Some-college,Sales,Male,25,<=50K
29,Assoc-voc,Adm-clerical,Female,40,<=50K
51,HS-grad,Farming-fishing,Male,40,>50K
22,HS-grad,Adm-clerical,Male,40,<=50K
49,HS-grad,Other-service,Female,40,<=50K
53,Assoc-acdm,Sales,Male,80,>50K
38,Some-college,Adm-clerical,Female,44,<=50K
23,Some-college,Craft-repair,Male,40,<=50K
20,HS-grad,Other-service,Female,40,<=50K
40,Bachelors,Craft-repair,Female,40,<=50K
25,Bachelors,Prof-specialty,Female,40,<=50K
27,Some-college,Tech-support,Female,40,<=50K
20,HS-grad,Other-service,Male,30,<=50K
37,HS-grad,Other-service,Female,20,<=50K
40,HS-grad,Other-service,Male,40,<=50K
28,Bachelors,Exec-managerial,Male,40,>50K
38,HS-grad,Other-service,Female,40,<=50K
42,Bachelors,Exec-managerial,Female,40,<=50K
32,Assoc-acdm,Protective-serv,Male,40,<=50K
20,HS-grad,Sales,Male,45,<=50K
62,Bachelors,Adm-clerical,Male,38,<=50K
31,Some-college,Adm-clerical,Male,40,<=50K
31,HS-grad,Craft-repair,Male,60,<=50K
24,HS-grad,Adm-clerical,Male,40,<=50K
62,7th-8th,Other-service,Female,35,<=50K
43,Some-college,Craft-repair,Male,40,>50K
21,Some-college,Transport-moving,Male,50,<=50K
30,HS-grad,Exec-managerial,Male,40,<=50K
22,HS-grad,?,Female,40,<=50K
18,10th,Handlers-cleaners,Male,40,<=50K
59,Masters,Prof-specialty,Female,40,<=50K
24,7th-8th,Transport-moving,Male,40,>50K
49,HS-grad,Craft-repair,Male,40,<=50K
19,11th,Other-service,Male,30,<=50K
48,HS-grad,Machine-op-inspct,Male,40,>50K
32,Prof-school,Sales,Male,60,>50K
33,10th,Machine-op-inspct,Female,45,<=50K
23,Bachelors,Sales,Male,15,<=50K
33,Prof-school,Prof-specialty,Female,65,>50K
50,Some-college,Exec-managerial,Male,40,>50K
30,Bachelors,Exec-managerial,Male,43,<=50K
32,Assoc-acdm,Prof-specialty,Male,42,<=50K
39,Some-college,Sales,Male,65,<=50K
21,Some-college,Sales,Female,20,<=50K
23,Bachelors,Prof-specialty,Female,21,<=50K
32,Bachelors,Exec-managerial,Female,40,<=50K
57,HS-grad,Handlers-cleaners,Male,40,<=50K
22,Some-college,Prof-specialty,Male,10,<=50K
70,HS-grad,Adm-clerical,Female,5,<=50K
34,Some-college,Tech-support,Male,84,>50K
53,Masters,Sales,Female,40,<=50K
21,Some-college,Sales,Male,45,<=50K
37,HS-grad,Machine-op-inspct,Male,40,<=50K
60,HS-grad,Craft-repair,Male,50,>50K
23,11th,Craft-repair,Male,40,>50K
32,10th,Transport-moving,Male,80,>50K
57,HS-grad,Machine-op-inspct,Male,40,<=50K
65,HS-grad,?,Male,40,<=50K
25,Some-college,Adm-clerical,Male,30,<=50K
30,HS-grad,Craft-repair,Male,46,<=50K
31,HS-grad,Adm-clerical,Female,40,<=50K
19,Some-college,Other-service,Male,35,<=50K
23,Bachelors,Tech-support,Male,38,<=50K
44,HS-grad,Sales,Male,40,<=50K
43,Some-college,?,Male,45,>50K
42,Some-college,Machine-op-inspct,Female,40,<=50K
34,11th,Machine-op-inspct,Male,40,<=50K
32,HS-grad,Craft-repair,Male,40,>50K
25,Assoc-voc,Tech-support,Female,40,<=50K
21,Some-college,Exec-managerial,Female,40,<=50K
31,HS-grad,Priv-house-serv,Female,60,<=50K
36,Assoc-voc,Prof-specialty,Female,40,<=50K
49,Some-college,Craft-repair,Male,65,<=50K
44,Bachelors,Adm-clerical,Female,32,<=50K
42,Assoc-voc,Sales,Male,40,>50K
30,HS-grad,Protective-serv,Male,99,<=50K
33,10th,Machine-op-inspct,Male,40,<=50K
36,Bachelors,Other-service,Male,45,>50K
17,10th,Other-service,Male,30,<=50K
20,Some-college,Sales,Male,25,<=50K
32,HS-grad,Craft-repair,Male,50,<=50K
33,HS-grad,Craft-repair,Male,40,<=50K
37,Some-college,Exec-managerial,Female,60,<=50K
60,10th,Farming-fishing,Male,48,<=50K
35,Some-college,Adm-clerical,Female,15,<=50K
43,Bachelors,Adm-clerical,Female,40,<=50K
46,Some-college,Tech-support,Male,40,>50K
29,HS-grad,Transport-moving,Male,40,>50K
36,Bachelors,Sales,Male,42,>50K
27,HS-grad,Craft-repair,Male,40,>50K
50,Some-college,Exec-managerial,Male,84,>50K
22,Some-college,Adm-clerical,Female,44,<=50K
33,Masters,Prof-specialty,Male,60,<=50K
61,10th,Sales,Female,40,<=50K
28,Assoc-voc,?,Female,40,<=50K
41,Assoc-voc,Farming-fishing,Male,70,>50K
22,Some-college,Transport-moving,Male,40,<=50K
27,Bachelors,Prof-specialty,Female,40,<=50K
25,HS-grad,Transport-moving,Male,40,<=50K
32,HS-grad,Machine-op-inspct,Female,20,<=50K
28,Masters,Prof-specialty,Male,50,<=50K
25,Bachelors,Craft-repair,Male,35,<=50K
28,Some-college,Craft-repair,Male,40,<=50K
37,Bachelors,Prof-specialty,Female,30,>50K
58,HS-grad,Adm-clerical,Female,37,<=50K
39,HS-grad,Handlers-cleaners,Male,40,<=50K
33,Some-college,Other-service,Female,40,<=50K
59,10th,Craft-repair,Male,40,>50K
58,Bachelors,Craft-repair,Female,20,<=50K
38,Assoc-voc,Prof-specialty,Male,36,>50K
34,Some-college,Craft-repair,Male,40,<=50K
31,Some-college,Craft-repair,Male,40,<=50K
48,HS-grad,Craft-repair,Male,40,>50K
65,HS-grad,?,Male,40,<=50K
45,HS-grad,Handlers-cleaners,Male,50,<=50K
80,Prof-school,?,Male,10,>50K
23,HS-grad,Other-service,Female,40,<=50K
33,Masters,Prof-specialty,Male,37,>50K
38,Some-college,Farming-fishing,Male,40,<=50K
44,Masters,Farming-fishing,Male,40,>50K
48,Masters,Exec-managerial,Female,40,>50K
40,HS-grad,Craft-repair,Male,40,<=50K
19,HS-grad,Craft-repair,Female,40,<=50K
45,Bachelors,Exec-managerial,Female,40,<=50K
34,Some-college,Prof-specialty,Female,40,<=50K
70,Some-college,Other-service,Male,80,<=50K
32,Masters,Prof-specialty,Male,60,<=50K
33,Assoc-voc,Other-service,Female,40,<=50K
24,Bachelors,Exec-managerial,Female,40,<=50K
30,Bachelors,Prof-specialty,Female,15,<=50K
22,Some-college,Sales,Male,25,<=50K
52,Prof-school,Prof-specialty,Male,65,>50K
67,10th,Farming-fishing,Male,80,<=50K
40,HS-grad,Exec-managerial,Male,45,<=50K
55,Assoc-voc,Prof-specialty,Female,20,<=50K
29,HS-grad,Exec-managerial,Female,40,<=50K
62,HS-grad,Sales,Male,16,<=50K
22,HS-grad,Machine-op-inspct,Female,40,<=50K
64,9th,Craft-repair,Male,40,<=50K
29,Bachelors,Exec-managerial,Male,50,<=50K
28,Some-college,Exec-managerial,Male,40,<=50K
25,HS-grad,Exec-managerial,Male,40,<=50K
47,Doctorate,Prof-specialty,Male,50,>50K
26,Bachelors,Transport-moving,Male,40,>50K
18,12th,Other-service,Male,27,<=50K
52,10th,Sales,Male,45,<=50K
48,Bachelors,Prof-specialty,Female,50,>50K
36,HS-grad,Machine-op-inspct,Male,40,<=50K
23,Assoc-voc,Adm-clerical,Female,30,<=50K
41,HS-grad,Transport-moving,Male,40,<=50K
56,HS-grad,Transport-moving,Male,38,>50K
53,HS-grad,Prof-specialty,Male,40,<=50K
26,Some-college,Exec-managerial,Female,40,<=50K
22,Some-college,Other-service,Male,40,<=50K
25,Masters,Prof-specialty,Female,31,<=50K
31,Some-college,Other-service,Male,40,<=50K
36,Assoc-acdm,Machine-op-inspct,Male,40,<=50K
46,Some-college,Machine-op-inspct,Male,40,<=50K
46,Assoc-acdm,Adm-clerical,Male,38,>50K
32,Some-college,Other-service,Female,36,<=50K
43,HS-grad,Farming-fishing,Male,60,<=50K
30,Bachelors,Exec-managerial,Male,50,>50K
41,Bachelors,Sales,Male,45,>50K
50,Masters,Exec-managerial,Male,60,>50K
37,Masters,Exec-managerial,Male,38,<=50K
22,HS-grad,Handlers-cleaners,Male,50,<=50K
51,HS-grad,Transport-moving,Male,80,<=50K
47,Some-college,Exec-managerial,Female,40,>50K
40,HS-grad,Adm-clerical,Male,40,<=50K
46,Some-college,Machine-op-inspct,Male,40,<=50K
23,Some-college,?,Female,20,<=50K
30,Some-college,Tech-support,Female,40,<=50K
27,HS-grad,Sales,Male,65,>50K
31,Some-college,Adm-clerical,Female,35,<=50K
31,1st-4th,Handlers-cleaners,Male,40,<=50K
30,HS-grad,Craft-repair,Male,40,<=50K
50,Bachelors,Prof-specialty,Male,40,>50K
27,Bachelors,Prof-specialty,Female,50,<=50K
22,Some-college,?,Female,16,<=50K
29,HS-grad,Machine-op-inspct,Male,50,>50K
28,HS-grad,Transport-moving,Male,60,<=50K
54,Bachelors,Exec-managerial,Female,45,>50K
47,Assoc-voc,Tech-support,Male,48,>50K
34,HS-grad,Machine-op-inspct,Female,40,<=50K
26,Some-college,Handlers-cleaners,Male,40,<=50K
53,7th-8th,?,Male,35,<=50K
23,Some-college,Protective-serv,Male,60,<=50K
42,Masters,Prof-specialty,Male,40,<=50K
36,HS-grad,Exec-managerial,Male,50,<=50K
52,Bachelors,Protective-serv,Male,45,>50K
22,Some-college,?,Female,40,<=50K
27,Masters,Prof-specialty,Female,40,<=50K
42,HS-grad,Other-service,Female,40,<=50K
39,HS-grad,Other-service,Female,40,<=50K
49,HS-grad,Prof-specialty,Male,40,>50K
36,HS-grad,Sales,Male,40,>50K
20,Preschool,Other-service,Male,32,<=50K
55,HS-grad,Exec-managerial,Male,60,<=50K
47,9th,Machine-op-inspct,Male,40,<=50K
33,Masters,Prof-specialty,Male,33,>50K
36,Some-college,Sales,Male,40,<=50K
39,Doctorate,Prof-specialty,Female,80,<=50K
55,Bachelors,Exec-managerial,Male,48,>50K
21,Assoc-acdm,?,Male,15,<=50K
48,Assoc-acdm,Transport-moving,Male,45,<=50K
30,Assoc-voc,Handlers-cleaners,Male,45,<=50K
24,HS-grad,Craft-repair,Male,50,<=50K
57,HS-grad,Craft-repair,Female,38,<=50K
20,Some-college,Farming-fishing,Male,60,<=50K
18,Some-college,?,Female,20,<=50K
56,HS-grad,Prof-specialty,Female,40,<=50K
36,HS-grad,Adm-clerical,Female,40,>50K
44,10th,Machine-op-inspct,Male,40,>50K
57,HS-grad,Craft-repair,Male,40,>50K
57,HS-grad,Craft-repair,Male,52,<=50K
33,HS-grad,Tech-support,Male,40,<=50K
61,7th-8th,?,Male,40,>50K
39,Bachelors,Transport-moving,Male,99,>50K
28,HS-grad,Craft-repair,Male,40,<=50K
31,Some-college,Other-service,Male,16,<=50K
60,Assoc-acdm,Other-service,Female,40,<=50K
36,Assoc-voc,Protective-serv,Male,40,>50K
58,HS-grad,Sales,Female,35,>50K
50,Some-college,Handlers-cleaners,Male,38,<=50K
23,Bachelors,Exec-managerial,Female,12,<=50K
30,HS-grad,Other-service,Male,40,<=50K
20,11th,?,Male,40,<=50K
90,Prof-school,Prof-specialty,Male,72,>50K
49,Bachelors,Prof-specialty,Female,50,<=50K
47,Bachelors,Prof-specialty,Male,40,<=50K
34,Doctorate,Prof-specialty,Male,40,>50K
37,HS-grad,Tech-support,Female,40,<=50K
25,10th,Protective-serv,Female,50,<=50K
37,Assoc-acdm,Adm-clerical,Female,40,<=50K
47,HS-grad,Adm-clerical,Male,40,<=50K
34,HS-grad,Exec-managerial,Male,60,>50K
34,Some-college,Other-service,Male,40,<=50K
35,HS-grad,Exec-managerial,Male,50,>50K
39,Some-college,Machine-op-inspct,Male,40,<=50K
32,7th-8th,Handlers-cleaners,Male,19,<=50K
24,HS-grad,Other-service,Female,30,<=50K
28,Prof-school,Prof-specialty,Male,60,<=50K
41,7th-8th,Craft-repair,Male,40,<=50K
69,HS-grad,?,Female,9,<=50K
32,HS-grad,Protective-serv,Male,90,<=50K
58,HS-grad,Sales,Female,40,>50K
47,HS-grad,Sales,Male,75,>50K
41,Bachelors,Exec-managerial,Male,50,>50K
35,HS-grad,Exec-managerial,Male,50,>50K
24,Some-college,Other-service,Male,20,<=50K
46,HS-grad,Sales,Male,60,>50K
69,Bachelors,Exec-managerial,Male,45,>50K
22,Bachelors,Exec-managerial,Female,40,<=50K
36,Masters,Prof-specialty,Female,40,<=50K
31,Bachelors,Sales,Male,40,>50K
23,Bachelors,Prof-specialty,Male,30,<=50K
35,Some-college,Prof-specialty,Female,40,<=50K
37,Bachelors,Protective-serv,Male,40,>50K
35,Bachelors,Prof-specialty,Female,40,<=50K
18,11th,Transport-moving,Male,16,<=50K
43,9th,Handlers-cleaners,Female,40,<=50K
53,HS-grad,Protective-serv,Male,40,<=50K
54,Some-college,Protective-serv,Male,52,<=50K
29,HS-grad,Adm-clerical,Female,40,<=50K
46,Assoc-acdm,Adm-clerical,Female,47,<=50K
24,Some-college,Handlers-cleaners,Male,30,<=50K
30,Some-college,Other-service,Female,40,<=50K
23,Some-college,Priv-house-serv,Female,6,<=50K
27,Bachelors,?,Female,6,<=50K
36,HS-grad,Machine-op-inspct,Male,40,<=50K
38,Bachelors,Craft-repair,Male,35,<=50K
33,Masters,Tech-support,Male,15,<=50K
66,Some-college,Protective-serv,Male,40,<=50K
45,HS-grad,Exec-managerial,Male,40,<=50K
68,HS-grad,?,Female,12,<=50K
37,HS-grad,Sales,Male,60,>50K
17,10th,Other-service,Female,10,<=50K
31,HS-grad,Adm-clerical,Male,40,>50K
46,Bachelors,Exec-managerial,Male,55,>50K
40,Bachelors,Prof-specialty,Male,40,<=50K
34,Some-college,Handlers-cleaners,Male,40,<=50K
56,10th,Craft-repair,Male,45,<=50K
42,Some-college,Adm-clerical,Female,41,<=50K
46,Masters,Exec-managerial,Male,55,>50K
30,HS-grad,Craft-repair,Male,50,<=50K
33,Bachelors,Craft-repair,Male,40,>50K
47,HS-grad,Machine-op-inspct,Female,40,<=50K
57,Assoc-acdm,Farming-fishing,Male,40,<=50K
34,11th,Craft-repair,Male,40,<=50K
40,HS-grad,Craft-repair,Male,40,<=50K
33,HS-grad,Sales,Male,40,>50K
22,HS-grad,Machine-op-inspct,Male,40,<=50K
29,12th,Other-service,Female,35,<=50K
53,HS-grad,Adm-clerical,Female,35,>50K
36,HS-grad,Adm-clerical,Female,40,<=50K
45,HS-grad,Craft-repair,Male,40,>50K
36,Some-college,Sales,Female,40,<=50K
18,HS-grad,Farming-fishing,Male,11,<=50K
27,HS-grad,Adm-clerical,Female,40,<=50K
30,HS-grad,Machine-op-inspct,Male,40,<=50K
34,Bachelors,Prof-specialty,Male,40,>50K
36,Bachelors,Sales,Male,40,>50K
36,7th-8th,Farming-fishing,Male,75,<=50K
48,Masters,Exec-managerial,Male,40,<=50K
41,Prof-school,Prof-specialty,Male,60,>50K
21,5th-6th,Priv-house-serv,Female,40,<=50K
47,Masters,Prof-specialty,Male,38,>50K
41,1st-4th,Farming-fishing,Male,40,<=50K
61,1st-4th,Craft-repair,Male,20,<=50K
64,7th-8th,Craft-repair,Male,40,<=50K
35,Some-college,Adm-clerical,Male,40,<=50K
44,HS-grad,Transport-moving,Male,50,<=50K
20,Some-college,Sales,Female,20,<=50K
23,Some-college,Adm-clerical,Female,70,<=50K
52,10th,Other-service,Female,35,<=50K
43,Masters,Exec-managerial,Female,25,<=50K
32,Bachelors,Handlers-cleaners,Male,40,<=50K
63,Bachelors,Craft-repair,Male,40,<=50K
29,Some-college,Other-service,Female,41,>50K
42,Some-college,Exec-managerial,Male,60,<=50K
65,10th,Handlers-cleaners,Female,28,<=50K
24,HS-grad,Craft-repair,Male,40,<=50K
42,Some-college,Other-service,Female,40,<=50K
35,HS-grad,Transport-moving,Male,40,<=50K
40,Bachelors,Sales,Male,40,>50K
38,Some-college,Adm-clerical,Female,40,<=50K
26,HS-grad,Adm-clerical,Female,50,<=50K
46,HS-grad,Farming-fishing,Male,50,<=50K
39,Some-college,Adm-clerical,Female,20,<=50K
29,Bachelors,?,Male,50,<=50K
42,Doctorate,Prof-specialty,Male,36,>50K
36,Bachelors,Prof-specialty,Male,45,>50K
26,Some-college,Handlers-cleaners,Male,45,<=50K
57,Bachelors,Sales,Male,40,>50K
55,HS-grad,Handlers-cleaners,Male,40,<=50K
35,Some-college,Sales,Male,55,>50K
41,HS-grad,Adm-clerical,Female,40,<=50K
24,Some-college,Other-service,Female,30,<=50K
47,HS-grad,Craft-repair,Male,40,<=50K
34,Some-college,Sales,Male,60,>50K
44,Bachelors,Exec-managerial,Male,35,>50K
18,HS-grad,?,Female,20,<=50K
27,Bachelors,Adm-clerical,Male,35,<=50K
36,Bachelors,Adm-clerical,Female,50,<=50K
21,Bachelors,Sales,Male,30,<=50K
29,HS-grad,Transport-moving,Male,55,<=50K
25,HS-grad,Handlers-cleaners,Male,40,<=50K
73,HS-grad,Farming-fishing,Male,50,<=50K
45,Assoc-voc,Machine-op-inspct,Male,40,>50K
28,Bachelors,Exec-managerial,Female,50,>50K
43,Bachelors,Exec-managerial,Male,50,<=50K
47,HS-grad,Craft-repair,Male,42,<=50K
20,Some-college,Adm-clerical,Female,15,<=50K
22,Some-college,Transport-moving,Male,20,<=50K
76,7th-8th,Craft-repair,Male,10,<=50K
24,Some-college,Transport-moving,Male,40,<=50K
54,Some-college,Sales,Male,50,<=50K
30,Some-college,Machine-op-inspct,Male,40,>50K
33,Some-college,Craft-repair,Male,58,<=50K
30,Some-college,Machine-op-inspct,Male,50,<=50K
40,Assoc-acdm,Exec-managerial,Male,50,>50K
27,Some-college,?,Male,30,<=50K
49,Assoc-voc,Sales,Female,40,<=50K
30,HS-grad,Craft-repair,Male,40,<=50K
22,HS-grad,Adm-clerical,Female,40,<=50K
19,HS-grad,Handlers-cleaners,Male,58,<=50K
46,HS-grad,Protective-serv,Male,40,<=50K
51,HS-grad,Adm-clerical,Male,50,<=50K
56,7th-8th,Machine-op-inspct,Female,40,<=50K
53,Some-college,Sales,Female,40,<=50K
60,Assoc-voc,?,Female,40,<=50K
27,Bachelors,Prof-specialty,Female,40,<=50K
46,Some-college,Exec-managerial,Female,45,<=50K
37,HS-grad,Transport-moving,Male,40,>50K
41,Bachelors,Other-service,Male,30,<=50K
65,Assoc-voc,?,Male,50,>50K
30,Some-college,Adm-clerical,Female,55,>50K
57,HS-grad,Farming-fishing,Male,72,<=50K
44,Some-college,Exec-managerial,Male,50,<=50K
32,HS-grad,Farming-fishing,Male,40,<=50K
27,HS-grad,Transport-moving,Male,40,<=50K
57,Some-college,Adm-clerical,Female,40,<=50K
59,Bachelors,Farming-fishing,Male,30,<=50K
32,Prof-school,Prof-specialty,Female,50,>50K
90,HS-grad,?,Female,40,<=50K
22,Bachelors,Exec-managerial,Female,30,<=50K
39,HS-grad,Adm-clerical,Female,40,<=50K
43,Assoc-voc,Exec-managerial,Male,48,>50K
38,Bachelors,Exec-managerial,Male,50,>50K
61,9th,Sales,Male,25,<=50K
24,Some-college,Sales,Male,43,<=50K
25,Some-college,Sales,Male,45,<=50K
44,Assoc-voc,Craft-repair,Male,40,<=50K
55,HS-grad,Adm-clerical,Female,40,>50K
90,Bachelors,Sales,Male,15,>50K
30,HS-grad,Adm-clerical,Female,35,<=50K
44,HS-grad,Craft-repair,Male,40,>50K
